0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-1.7606084,4.8005276,8.034344,8.313017,8.439904,9.384021,8.2553625,-7.4461613,-1.6630259,1.6799296,1.0870218,1.3666289,4.8127546,9.051812,-8.746246,0.53802437,2.2732022,-11.066433,-13.400831,1.7928278,11.217557,-5.3076525,11.695118,12.57831,-21.476385,-36.574173,-5.668048,14.657666,-2.0819967,20.683155,26.828518,-16.047283,-43.898388,-13.937167,11.90613,-2.4474034,18.0116,27.907253,1.829522,-21.954401,-10.513213,4.9956965,-4.2006187,4.9360576,13.564194,9.748288,-2.8689785,-7.208939,-2.7752697
-1.753216,4.8515525,7.9660177,8.004522,8.3366,9.495594,8.277837,-7.4130526,-1.6059309,1.4382854,0.86314595,1.5395293,4.719767,8.78742,-9.659625,-4.963957,-2.10948,-3.0700688,-2.5792077,1.3542624,7.4109616,-9.762477,-5.233868,-2.2400682,-2.7074914,-2.5207658,0.8555607,7.177435,-9.70125,-5.6053867,-2.5989654,-2.5102353,-2.4443018,0.5245064,6.852158,-8.900225,-7.3145843,-5.1288424,-4.97408,-4.828994,-2.0443501,4.2435403,-6.3349,-8.464971,-8.908934,-8.940198,-8.822096,-7.1964254,-2.1012273
-1.0012459,0.48220885,6.013914,10.29383,9.558207,9.595693,8.481023,-3.3074987,-12.955804,-7.230495,4.170758,3.9156573,4.471827,8.904912,-0.8702955,-16.88611,-14.180155,-1.0812913,-0.22422212,1.1923759,7.4721847,0.15246709,-9.330121,-8.92397,-2.3141594,-1.517554,0.9446871,7.34107,-3.4893959,-3.6556923,-3.4858124,-2.880475,-2.3796017,0.6546299,7.0731125,-7.7327533,-5.838616,-5.0536413,-5.4310374,-4.9897614,-2.0557687,4.385478,-6.3232417,-8.633203,-9.302027,-9.337587,-9.120206,-7.402708,-2.15183
-1.8825746,5.139241,8.633553,8.933323,9.026498,10.034939,8.888238,-7.9702764,-1.9986461,1.5597292,1.8763602,2.089991,4.654667,9.300152,-10.43183,-5.784279,-2.5246208,-2.2340853,-1.9747317,1.2024715,7.7700906,-10.528899,-6.0626526,-2.86129,-2.6084416,-2.3803682,0.80605227,7.4994674,-10.400138,-6.2442837,-3.1614306,-2.969161,-2.7970505,0.3247263,7.026364,-9.460072,-7.809018,-5.519065,-5.379772,-5.242822,-2.3960233,4.217703,-6.6880116,-8.880701,-9.25888,-9.222541,-9.087386,-7.456586,-2.218995
-1.8783345,5.322778,12.970589,13.343032,-0.049681433,1.1574652,11.8796425,-7.934517,-1.5692514,12.854831,16.889648,-13.44742,-20.01032,9.5777645,-9.439514,-4.1160827,9.2187195,19.125128,-7.5448728,-21.988289,3.5209937,-7.2467365,-1.1703537,1.0743417,8.923441,5.7361207,-1.9642829,5.886298,-5.9704423,1.9277104,-3.6722522,-3.4722273,5.112455,5.8222656,7.7035284,-7.2533503,-0.834243,-3.0600152,-5.8359475,-3.5067897,-0.9924491,4.5061646,-6.073503,-7.247546,-7.4920864,-9.251559,-9.980555,-7.9068317,-2.233399
-1.804869,4.9211307,8.2586775,8.499772,8.543617,9.5224,8.450715,-7.63109,-1.8942282,1.533427,1.7767898,1.8708421,4.3241844,8.841205,-9.974106,-5.500245,-2.303072,-2.043324,-1.927885,1.0638794,7.4075475,-10.093459,-5.7555904,-2.5659947,-2.2520435,-2.0730252,0.9283713,7.3217363,-10.025447,-5.962376,-2.8778648,-2.554436,-2.3131084,0.69383115,7.083865,-9.185899,-7.6062083,-5.3650455,-5.1382213,-4.895812,-2.0446427,4.390936,-6.529356,-8.734154,-9.196165,-9.22358,-9.09222,-7.4065447,-2.153747
12.466936,16.05439,-9.969961,-16.807869,0.6393736,13.165668,12.091666,22.802074,33.577484,-17.72251,-47.85192,-26.780186,0.74336755,14.53259,26.409134,46.617973,4.3704896,-36.793354,-32.295475,-9.503212,9.3784075,17.905128,39.22741,30.349987,5.016509,-6.8995314,-3.2347627,6.9086165,2.0344083,19.516584,25.865448,17.443668,5.5280967,1.7270854,6.6633267,-7.8144045,-1.5658368,2.587666,0.66028273,-2.5717144,-1.819469,4.200813,-6.520797,-8.721624,-9.192031,-9.232976,-9.102226,-7.407709,-2.1528683
-1.7027901,4.8654714,7.8548717,8.441278,8.882807,9.695462,8.492503,-7.0465045,-1.6764245,-0.2426124,0.80877227,2.7260191,4.83763,8.911912,-9.171945,-4.5650086,-4.632062,-4.2615314,-1.4809092,1.5787221,7.4665284,-9.333418,-4.465152,-3.4539409,-3.6769404,-2.2881963,1.0447719,7.3279314,-9.72104,-5.1439,-2.5253322,-2.7252774,-2.5831954,0.6007949,7.060737,-9.088707,-7.324976,-5.1405106,-5.157389,-4.987177,-2.084405,4.378745,-6.517681,-8.715083,-9.179268,-9.215575,-9.086955,-7.4003987,-2.1512516
-1.7563796,4.700432,7.911726,8.239801,8.392139,9.335754,8.234779,-7.379427,-1.9747888,1.2216718,1.6039413,1.953801,4.36865,8.66691,-9.541139,-5.3824806,-2.5251734,-2.2175674,-1.8208582,1.1786425,7.2834067,-9.666971,-5.477532,-2.603393,-2.3891282,-2.0932918,0.91940874,7.142691,-9.684698,-5.6603084,-2.7743332,-2.5810387,-2.3536797,0.62210655,6.866771,-8.950749,-7.383591,-5.215638,-5.025789,-4.79699,-2.010118,4.2544775,-6.383103,-8.533214,-8.974072,-8.986212,-8.845568,-7.202833,-2.1016202
-1.7409791,4.652017,7.8066516,8.189167,8.362677,9.266424,8.195416,-7.3182135,-1.9968717,1.0529898,1.4982027,1.9020195,4.253653,8.590545,-9.445252,-5.319368,-2.6051056,-2.2772858,-1.859935,1.0883495,7.2101927,-9.578039,-5.3842583,-2.5566182,-2.349966,-2.0815494,0.89917284,7.1127076,-9.604462,-5.5798707,-2.711013,-2.531983,-2.323564,0.63660955,6.8658156,-8.883637,-7.3156686,-5.1668286,-4.9955053,-4.7789516,-2.0000675,4.257449,-6.335115,-8.4648905,-8.907775,-8.937296,-8.817949,-7.1925426,-2.0991683
21.272192,1.9180863,-35.385452,-10.057184,20.504295,13.878531,8.250923,42.275578,14.44102,-69.6952,-47.85022,12.488881,13.594087,8.742585,49.58174,38.34056,-52.841858,-53.132713,-2.493055,6.892792,7.421406,36.146214,47.406067,-1.2651789,-17.300228,-4.7852054,1.6896701,7.299233,14.454393,28.754932,20.012333,4.482159,-2.3286693,0.17457052,7.0203657,-3.6539018,3.4266796,3.5345385,-2.0791695,-4.9358053,-2.1870744,4.3469963,-6.394441,-8.586949,-9.171464,-9.292703,-9.093458,-7.3420377,-2.1323233
-1.7530152,4.7784815,7.9824286,8.229764,8.337946,9.304155,8.2189455,-7.410344,-1.8464686,1.3900169,1.6028403,1.8142315,4.2631807,8.613444,-9.651604,-5.310457,-2.319334,-2.1458774,-1.9294684,1.0739828,7.2246456,-9.762809,-5.525267,-2.5051775,-2.2889807,-2.086791,0.9028988,7.134167,-9.709532,-5.733121,-2.7692153,-2.5161672,-2.2888362,0.6774787,6.908271,-8.9106655,-7.368682,-5.2083826,-5.0155735,-4.7784734,-1.9768759,4.2949786,-6.3400993,-8.480437,-8.939513,-8.983292,-8.86676,-7.2258916,-2.103417
-0.44605276,6.653848,5.172997,5.2597136,9.666471,10.657037,8.493127,-3.5616562,4.886679,-5.2761273,-9.934202,2.0340164,7.2743335,8.964156,-4.7108426,5.977291,-5.7688975,-15.828203,-4.6555967,3.1694872,7.551482,-6.3577967,4.228289,1.1239021,-5.935457,-3.6086738,1.1920303,7.377152,-8.857771,-1.4072764,1.7492784,-0.58844733,-2.355716,0.4096307,7.0692544,-9.015238,-6.626881,-4.135462,-4.612003,-5.0093083,-2.1479316,4.3771987,-6.5187736,-8.715498,-9.177441,-9.212209,-9.085055,-7.399361,-2.1507068
-1.8034064,4.8875184,8.211538,8.503994,8.618145,9.594844,8.484039,-7.612462,-1.945931,1.427846,1.7461578,1.9912654,4.4609933,8.902452,-9.917273,-5.539954,-2.4610853,-2.1695123,-1.8759983,1.1809722,7.4666405,-10.024563,-5.753522,-2.7175262,-2.4511845,-2.1572008,0.9431273,7.3390365,-9.966247,-5.918504,-2.9645994,-2.7267694,-2.4327383,0.6666294,7.074967,-9.14435,-7.539022,-5.36647,-5.206639,-4.9414783,-2.039204,4.3865924,-6.5081444,-8.691426,-9.158959,-9.2149,-9.094794,-7.3981276,-2.1494546
-1.7682699,4.5980425,7.8700476,8.346522,8.478104,9.321336,8.2343025,-7.3654523,-2.1675105,1.047667,1.722675,2.0878077,4.3281612,8.657448,-9.488994,-5.5644145,-2.750695,-2.1592965,-1.7255367,1.1322223,7.2648125,-9.624098,-5.572633,-2.7414334,-2.3848174,-2.0639637,0.8946539,7.128362,-9.652839,-5.692143,-2.8480573,-2.6025367,-2.3513033,0.61950743,6.861735,-8.931632,-7.3970375,-5.2434163,-5.0325007,-4.7932158,-2.0076158,4.2533503,-6.365556,-8.513847,-8.957646,-8.972581,-8.835874,-7.198167,-2.1005042
-1.8058321,4.911332,8.248938,8.530422,8.618777,9.578211,8.462797,-7.6306095,-1.9216833,1.476325,1.7765291,1.9852539,4.440782,8.874115,-9.9597435,-5.537373,-2.4256523,-2.1511018,-1.891668,1.1660106,7.4523487,-10.066961,-5.7616706,-2.6749306,-2.4121315,-2.157265,0.93967676,7.346661,-9.998683,-5.928249,-2.9067178,-2.6509416,-2.4072573,0.6638018,7.0883074,-9.169774,-7.5644646,-5.334947,-5.139858,-4.915536,-2.0523107,4.390456,-6.5247808,-8.722732,-9.182596,-9.215839,-9.092053,-7.4076185,-2.1545615
-1.7399132,7.294513,11.815002,3.668665,0.8022099,9.988094,10.1131315,-7.3941793,2.8366616,11.26029,-3.3550737,-13.270857,1.9146819,11.438706,-9.654974,-0.3154005,10.015726,-1.1188658,-12.677277,-2.2864828,8.689177,-9.785219,-2.7800508,5.454169,3.086677,-2.4442163,0.08945961,7.1057262,-9.743025,-4.921937,0.1255929,0.9421425,-0.5762716,0.68739957,6.684782,-8.945616,-7.3334885,-4.915849,-4.6273556,-4.6831117,-2.1127305,4.233356,-6.3645678,-8.519321,-8.9791,-9.012373,-8.888019,-7.243307,-2.105117
-1.0588456,4.977099,6.0569987,7.3501925,9.337338,9.771608,8.251603,-6.074508,-0.6651774,-1.8517878,-1.1179804,2.7283838,5.0098476,8.683614,-8.350313,-3.382389,-4.1663465,-4.4340487,-1.8232205,1.4472823,7.292412,-9.14891,-4.171261,-2.2924647,-2.7123058,-2.3170352,0.8881408,7.158911,-9.563552,-5.219251,-2.4265761,-2.608119,-2.5231974,0.57041985,6.893574,-8.915141,-7.3479085,-5.210904,-5.0830674,-4.857354,-2.0317323,4.26928,-6.35431,-8.494083,-8.941342,-8.974151,-8.857115,-7.2235723,-2.1086955
-1.8003348,4.8870916,8.191942,8.494266,8.624351,9.582832,8.447756,-7.5976415,-1.959815,1.3284819,1.668708,2.0074186,4.48287,8.850905,-9.86871,-5.5194683,-2.5830598,-2.3087888,-1.8725029,1.2381679,7.4358077,-9.959073,-5.660742,-2.724229,-2.5205083,-2.1580002,0.99381924,7.340141,-9.924766,-5.818603,-2.8679104,-2.6845655,-2.4225445,0.6772457,7.0836506,-9.137389,-7.5078034,-5.3004203,-5.1444235,-4.923958,-2.0542912,4.387014,-6.5190578,-8.714295,-9.173281,-9.205761,-9.080652,-7.398417,-2.1512537
-1.799089,4.500407,7.897855,8.418839,8.4736805,9.304145,8.218764,-7.392283,-2.336636,1.0903863,1.8539618,2.0848887,4.3109145,8.62553,-9.485648,-5.7203097,-2.7214491,-2.0601585,-1.7202592,1.1264361,7.2320843,-9.618865,-5.647569,-2.76661,-2.388947,-2.07182,0.89509815,7.1115327,-9.637803,-5.7230573,-2.8949223,-2.645465,-2.369454,0.6207002,6.860387,-8.909653,-7.3788395,-5.2301316,-5.0313873,-4.7929463,-2.0022151,4.2576127,-6.3400764,-8.471387,-8.912656,-8.939374,-8.818076,-7.1916356,-2.0983827
-1.4822052,8.993109,12.109598,1.276521,0.15059192,11.089143,10.637956,-6.613711,8.326508,13.868054,-11.204738,-20.601671,2.4386077,13.040901,-8.767335,8.050464,17.771984,-7.5406356,-23.608175,-4.4960265,10.21867,-9.207513,4.1331105,15.11237,4.942506,-6.1675315,-1.239709,7.521432,-9.720658,-2.004328,5.853274,5.8418884,1.4202487,0.9295457,6.7441297,-9.097925,-6.72293,-3.3259568,-2.9438605,-3.950736,-2.124282,4.271838,-6.5205836,-8.696401,-9.143996,-9.198734,-9.104436,-7.430582,-2.1597095
-1.7808309,4.814503,8.057436,8.479893,8.683447,9.578123,8.446079,-7.5351305,-2.0000658,1.166638,1.6288953,2.0497603,4.4254274,8.831094,-9.810054,-5.4971457,-2.620602,-2.2667649,-1.8482116,1.1476332,7.3962946,-9.954495,-5.654223,-2.6829333,-2.42446,-2.1163223,0.9421126,7.3074303,-9.944829,-5.856007,-2.8791692,-2.6417384,-2.3770545,0.6772194,7.070761,-9.157053,-7.55643,-5.3393116,-5.143113,-4.9032736,-2.0399969,4.3893585,-6.5179586,-8.711568,-9.168179,-9.198575,-9.073313,-7.392362,-2.1480103
-1.5859653,6.7942433,8.827904,4.7838745,6.696019,11.043229,9.172539,-6.67907,5.4122596,5.971318,-10.6391735,-8.433659,7.2013655,11.181438,-8.797147,6.1868734,8.982257,-15.209802,-18.662218,1.0208746,10.093721,-9.125353,4.810255,11.438022,-3.9861932,-10.190366,-0.22953126,8.151182,-9.716085,-1.1308151,5.7716866,2.864043,-1.2193991,0.41428646,6.9229336,-9.1036625,-6.366848,-2.6729147,-2.5998166,-4.0559716,-2.258331,4.2447777,-6.5189266,-8.701076,-9.158018,-9.23742,-9.176875,-7.476892,-2.1750119
13.740568,-1.6595241,-22.313812,0.16796325,17.29434,12.022556,8.421944,27.38542,0.8320009,-52.46909,-27.451097,11.4548025,9.541631,8.760269,33.314487,18.645742,-42.577686,-34.10532,-0.37387058,4.3249664,7.317987,23.739103,28.529577,-2.1800091,-10.575422,-3.4074252,1.3566694,7.2889433,6.6090937,17.295477,12.382557,1.5888377,-2.8034112,0.39987648,7.0935564,-6.752049,-1.7319083,-0.8884601,-4.055082,-5.1342387,-2.15249,4.403191,-6.5237927,-8.727393,-9.19511,-9.22594,-9.092483,-7.40479,-2.1510477
-1.7865775,4.927013,8.137662,8.428298,8.730362,9.702118,8.481332,-7.438852,-1.4509455,0.7438631,0.4951684,2.1892018,5.1160116,8.946684,-9.662553,-4.4004908,-3.1338744,-4.757726,-2.3368802,2.023188,7.578217,-9.729188,-4.322602,-2.5279012,-4.180396,-2.7841668,1.2995315,7.45652,-9.830713,-5.109219,-2.3007214,-2.7864144,-2.6009612,0.6406428,7.1420865,-9.117298,-7.2979183,-5.0437403,-5.098051,-5.0422087,-2.1306276,4.3990073,-6.5319376,-8.739245,-9.221396,-9.285073,-9.165349,-7.454224,-2.1662464
-1.8004798,4.8915167,8.203936,8.492251,8.609456,9.581167,8.463965,-7.606125,-1.9279033,1.4265603,1.7350986,1.9923881,4.4616437,8.880204,-9.915706,-5.506771,-2.441445,-2.1693015,-1.8695093,1.1919149,7.453467,-10.0343275,-5.7253613,-2.6710837,-2.4200332,-2.147362,0.9452878,7.331594,-9.983896,-5.9172907,-2.9181414,-2.6741455,-2.4212415,0.6504191,7.066841,-9.164914,-7.57013,-5.351648,-5.15812,-4.922682,-2.0549107,4.3835025,-6.519781,-8.7145605,-9.171478,-9.201523,-9.07565,-7.3943677,-2.1491866
13.258328,-10.502575,-20.684622,3.6298032,15.126839,11.436292,8.299496,23.897335,-9.655468,-41.46487,-19.546354,5.4270854,8.649681,8.796984,25.932018,8.749845,-24.176533,-22.911203,-4.5650325,3.6888616,7.4363,16.461971,18.74302,3.6874702,-5.81263,-3.6608927,1.1428877,7.239682,1.5338511,8.178523,6.464854,0.7537236,-2.126069,0.3587502,6.9060297,-7.702239,-4.992297,-3.5429394,-4.416618,-4.8490634,-2.1086204,4.2553864,-6.1273475,-8.425013,-9.094142,-9.147088,-8.921088,-7.227868,-2.1116512
-1.746537,6.3780174,12.08488,7.2297554,-0.49259904,6.273584,10.611253,-7.401016,0.902948,11.242509,3.8160863,-12.675669,-4.7833734,10.933278,-9.649702,-2.5467105,8.916072,5.600618,-9.668639,-6.534533,7.477877,-9.762788,-4.128073,4.061458,5.4679213,-0.06941604,-0.0051739924,6.8673053,-9.706148,-5.347323,-0.61991984,1.0212318,0.264122,1.2307544,6.656276,-8.904176,-7.3297677,-5.008138,-4.685818,-4.620424,-2.103171,4.1476555,-6.335147,-8.465686,-8.909656,-8.939641,-8.820068,-7.193828,-2.099458
-1.7650986,4.792372,8.058392,8.345708,8.434116,9.350724,8.2305355,-6.409616,-2.6152022,-0.6411266,1.9402322,3.1614094,4.649984,8.662037,-1.3668821,-5.016029,-17.32919,-9.691869,2.4775708,3.9592052,7.4256897,10.483287,5.57791,-30.258709,-30.094969,-0.5768329,6.947815,7.690626,15.283892,22.268112,-20.352032,-36.970352,-9.212158,5.156172,7.549779,10.520298,22.830837,1.6707616,-18.584723,-10.878169,-1.1702056,4.569514,0.22962339,8.126724,5.2484894,-5.418153,-10.226224,-8.094139,-2.1567082
6.15033,-6.7999887,-5.9245906,11.009873,13.2482195,9.823692,8.239138,20.762003,-24.328852,-43.79247,-1.747847,13.938403,5.950117,8.683831,36.11635,-17.61674,-62.3908,-18.04259,7.8877263,2.7767503,7.3342085,35.35245,6.442476,-32.01482,-14.184851,0.4191274,1.5119119,7.2236786,20.026556,18.792074,2.310161,-3.1269891,-2.9440365,0.59140027,6.941166,1.9332888,6.348322,2.1915467,-4.097423,-5.3815393,-2.1087518,4.2827587,-5.7996187,-7.949787,-8.913568,-9.415991,-9.07695,-7.2669535,-2.1185706
-1.7489707,4.7372375,7.923208,8.2308655,8.397897,9.35472,8.239862,-7.3818655,-1.9036278,1.2644769,1.5801054,1.9299759,4.38038,8.66702,-9.582957,-5.343182,-2.4820807,-2.2518651,-1.8791658,1.1625122,7.270433,-9.694888,-5.5110016,-2.6194227,-2.4379969,-2.158832,0.8848247,7.1241627,-9.666346,-5.6949873,-2.8068774,-2.6180747,-2.389846,0.5996633,6.8559475,-8.89523,-7.342665,-5.194028,-5.02068,-4.7982335,-2.0115008,4.253035,-6.3370204,-8.470468,-8.916778,-8.946177,-8.823449,-7.1939774,-2.099108
-1.7604389,4.7749386,8.021786,8.279075,8.334213,9.255551,8.189628,-7.4279165,-1.8739402,1.4492942,1.7366562,1.8842086,4.2289996,8.574717,-9.673612,-5.38522,-2.3179588,-2.0241022,-1.8268402,1.0681826,7.1921606,-9.777841,-5.607801,-2.5671616,-2.2658014,-2.038573,0.8983286,7.1070657,-9.713297,-5.776569,-2.8238695,-2.5432518,-2.2990184,0.6474507,6.870152,-8.906629,-7.3633213,-5.1978936,-5.000212,-4.773483,-1.9974221,4.258308,-6.3367577,-8.467931,-8.911225,-8.939965,-8.819916,-7.194458,-2.1004758
16.409286,46.074005,28.211536,-59.12621,-53.55386,22.366478,23.743708,26.09664,83.03099,73.95197,-91.532555,-124.78824,-1.575941,32.326138,25.995878,91.37475,113.64426,-45.21638,-110.033005,-21.64813,20.77752,15.977862,65.50794,98.701294,30.28013,-24.983135,-9.019695,8.283845,-0.08178255,29.356016,52.90392,46.564102,17.60903,3.0407233,5.7597146,-8.134257,2.3551843,13.367146,12.720292,3.5118449,-1.2127388,3.9701853,-6.55964,-8.694786,-9.076827,-9.23414,-9.330824,-7.593165,-2.2059138
-1.7598693,4.7609177,8.013811,8.298986,8.381499,9.302963,8.206378,-7.4214234,-1.874028,1.4530914,1.764334,1.9463885,4.302266,8.5973,-9.689478,-5.4182262,-2.32927,-2.0128655,-1.7996166,1.1196572,7.1999125,-9.801065,-5.7112737,-2.6202602,-2.2683525,-2.0503159,0.90893555,7.0970907,-9.718082,-5.9019217,-2.9009414,-2.5443728,-2.3063202,0.6522115,6.866423,-8.893581,-7.4264693,-5.2466216,-4.9952173,-4.7590146,-1.9808766,4.266374,-6.323253,-8.476559,-8.930886,-8.951806,-8.819425,-7.189003,-2.0965521
-1.8051007,4.9016113,8.236829,8.525181,8.623037,9.584653,8.467674,-7.6239533,-1.921595,1.4781649,1.7910881,2.0091205,4.459035,8.883206,-9.960089,-5.5283628,-2.4055555,-2.1144445,-1.8540732,1.184331,7.452716,-10.083168,-5.7759447,-2.6765475,-2.3939376,-2.1362906,0.9411241,7.3299317,-10.020089,-5.971382,-2.9470465,-2.672233,-2.4136348,0.6532077,7.067717,-9.181324,-7.59873,-5.37119,-5.163361,-4.921325,-2.0530798,4.384471,-6.524555,-8.721939,-9.178721,-9.206612,-9.078468,-7.3956075,-2.1495454
35.342567,26.614635,-48.628036,-39.78815,18.043625,14.823479,10.006522,70.0573,73.21495,-81.712166,-105.321175,-0.35577017,7.291156,3.462306,81.42541,112.76679,-45.562817,-100.95095,-14.1445465,1.1338449,0.93850917,59.90054,99.06453,24.813362,-25.466682,-2.3371572,3.393861,6.5697064,26.127232,54.636368,47.456856,19.122446,6.009463,3.4074602,8.004767,1.7609237,15.632227,17.014797,6.1457734,-2.5575845,-1.8550239,4.3840494,-6.2034473,-8.067064,-8.411812,-9.3784895,-9.529291,-7.5629654,-2.1629417
-0.90520114,11.148303,11.958123,-3.3921733,-0.45251706,13.109792,10.808093,-5.365519,14.827962,16.478975,-21.62829,-26.518784,5.9224043,13.991543,-7.3755555,16.777544,25.310516,-15.987089,-32.68872,-3.4831662,11.539073,-8.489704,10.776694,23.669743,4.7826824,-9.849488,-1.8232192,7.8894067,-9.625818,0.5400319,10.623209,9.305159,2.4025958,0.82700783,6.6506352,-9.1145735,-6.326211,-2.1986377,-1.6694242,-3.432411,-2.1259918,4.22048,-6.518014,-8.71491,-9.182627,-9.230928,-9.116239,-7.424786,-2.1610172
-1.8001639,5.15908,8.359021,7.646929,8.057836,10.013462,8.718771,-7.617515,-1.3118613,2.1886573,0.06542343,0.13865066,4.8680944,9.372515,-9.943936,-4.712888,-1.120229,-3.2849433,-3.7921178,1.1257864,7.8044767,-10.057028,-5.223758,-1.6453985,-2.274672,-2.6286623,0.804344,7.3999815,-9.994808,-5.7466874,-2.4780369,-2.3032243,-2.3815017,0.57454467,7.0770893,-9.168092,-7.551704,-5.308798,-5.1358647,-4.974838,-2.092186,4.407066,-6.5222282,-8.723564,-9.192923,-9.238197,-9.123257,-7.4353576,-2.1574836
-1.4479431,4.8931246,6.9309716,7.5673575,8.796238,9.554401,8.186213,-6.5854497,-0.89730775,-0.841147,-0.8308586,2.1616583,4.7778983,8.547009,-8.696403,-3.454979,-3.7972255,-4.8054614,-2.2127082,1.3302224,7.139264,-9.13197,-3.8966274,-2.1079152,-2.8359373,-2.301131,0.87592906,7.0752726,-9.488153,-4.93557,-2.0188715,-2.197732,-2.2901118,0.6346894,6.8781414,-8.859744,-7.1990037,-5.0117893,-4.9130926,-4.750329,-1.9759115,4.2719784,-6.334528,-8.464153,-8.907349,-8.937155,-8.818086,-7.192587,-2.0990973
-1.8057119,4.921286,8.259644,8.531505,8.610259,9.573825,8.469954,-7.635579,-1.9035038,1.5073289,1.7964084,1.9792002,4.4269767,8.879245,-9.981719,-5.5239115,-2.386118,-2.1172774,-1.8968904,1.1358265,7.4405594,-10.095493,-5.7669754,-2.6615777,-2.40801,-2.187756,0.88934594,7.323032,-10.023054,-5.93163,-2.9002547,-2.6660502,-2.4531634,0.6138783,7.0762186,-9.183069,-7.5416727,-5.294224,-5.123333,-4.9362235,-2.079534,4.3964853,-6.5314617,-8.708025,-9.141166,-9.167973,-9.066639,-7.411032,-2.1552022
-0.76786584,4.543071,5.6128345,7.6065583,9.48632,9.733182,8.252401,-4.9025393,-1.0598915,-3.9408598,-1.3559432,3.3449156,5.080727,8.69815,-6.6031833,-2.7667725,-6.4675717,-5.5367103,-1.3577268,1.5905037,7.3104286,-7.9178514,-2.95757,-2.7010436,-3.1955788,-2.2692351,0.94121456,7.1480775,-9.196755,-4.4806,-2.0361767,-2.577624,-2.6115756,0.53973174,6.859965,-8.847384,-7.2149806,-5.153492,-5.1317744,-4.900272,-2.047409,4.250043,-6.339217,-8.474002,-8.920861,-8.951361,-8.830178,-7.201525,-2.1019256
-1.756254,4.786374,7.9973164,8.206729,8.292277,9.28926,8.237169,-7.416507,-1.8383127,1.4166776,1.5836997,1.7477407,4.2376556,8.650426,-9.651895,-5.299584,-2.2911186,-2.158738,-2.005744,1.0283387,7.244816,-9.752387,-5.499546,-2.4759333,-2.2932112,-2.1472225,0.84658396,7.11215,-9.694877,-5.6945596,-2.7281027,-2.4963586,-2.3219182,0.62293726,6.8594923,-8.898475,-7.3329954,-5.160942,-4.97831,-4.772906,-1.9998443,4.256752,-6.3354926,-8.4658,-8.909221,-8.938952,-8.819183,-7.1927896,-2.0989146
-1.7596753,4.7833858,8.018591,8.271689,8.363608,9.320189,8.234322,-7.4288635,-1.8558047,1.4264076,1.6651248,1.8727947,4.320117,8.665421,-9.682348,-5.358095,-2.344699,-2.1490605,-1.9155533,1.1252651,7.2957397,-9.785839,-5.5728874,-2.5650592,-2.360087,-2.15116,0.8941273,7.172619,-9.720435,-5.7573977,-2.8105538,-2.5779274,-2.3709397,0.6174047,6.893716,-8.912848,-7.3675575,-5.20563,-5.021608,-4.812823,-2.02671,4.2567496,-6.341841,-8.482516,-8.937813,-8.974072,-8.854115,-7.220501,-2.1108558
-1.7021964,4.6474743,7.680042,8.217743,8.531183,9.329002,8.186112,-7.248147,-1.9712917,0.7838726,1.3959824,2.1068525,4.345759,8.554456,-9.406009,-5.278272,-2.848045,-2.4476755,-1.7659136,1.1568618,7.168303,-9.569559,-5.3814263,-2.6604917,-2.4536116,-2.0780475,0.9329734,7.100789,-9.607859,-5.598627,-2.7523794,-2.5918972,-2.335483,0.65323305,6.8750176,-8.88436,-7.3239436,-5.182577,-5.0142117,-4.783722,-1.9951046,4.2622333,-6.334878,-8.4648485,-8.908213,-8.938115,-8.818919,-7.1935697,-2.0998502
1.4439125,13.027429,7.5275908,-8.392207,1.6080886,14.17571,10.185171,-0.99695075,19.19838,8.621513,-29.737606,-21.055723,8.868502,12.2906475,-2.6658108,21.919506,18.912275,-23.062353,-26.0582,0.3198427,9.976744,-5.7702923,14.92343,21.209393,1.1953838,-7.5915246,-0.15609494,7.693093,-8.844265,2.2177212,10.438528,7.4064126,1.0078279,0.73784345,6.9564557,-9.051379,-6.1179256,-2.4507008,-2.5556405,-4.1291637,-2.127669,4.3658624,-6.518354,-8.718517,-9.191332,-9.2415285,-9.126797,-7.4335585,-2.156068
-1.8000096,4.875539,8.1795635,8.482583,8.61796,9.588522,8.463873,-7.5966115,-1.9596128,1.360015,1.6914362,1.9949664,4.467745,8.87223,-9.873572,-5.5169563,-2.5141263,-2.2326503,-1.8763518,1.1948297,7.4376893,-9.982062,-5.690189,-2.6930432,-2.45592,-2.1503773,0.9523642,7.320664,-9.945447,-5.8624682,-2.8937228,-2.6714382,-2.412499,0.6650024,7.0684147,-9.149439,-7.5407968,-5.331642,-5.148116,-4.913347,-2.043273,4.3893285,-6.5178967,-8.711759,-9.168855,-9.199462,-9.073496,-7.391629,-2.1472485
