Time,Amp
1868.85,16.24207
1868.9,16.24207
1868.95,16.24207
1869,15.70067
1869.05,15.70067
1869.1,14.61786
1869.15,14.07646
1869.2,12.99365
1869.25,11.36945
1869.3,9.745241
1869.35,7.579632
1869.4,5.414022
1869.45,3.248414
1869.5,1.082805
1869.55,-1.624207
1869.6,-3.789816
1869.65,-6.496827
1869.7,-8.662436
1869.75,-11.36945
1869.8,-12.99365
1869.85,-14.61786
1869.9,-16.24207
1869.95,-17.32487
1870,-17.86627
1870.05,-18.40768
1870.1,-18.40768
1870.15,-18.40768
1870.2,-17.86627
1870.25,-16.78347
1870.3,-16.24207
1870.35,-15.15926
1870.4,-14.07646
1870.45,-12.99365
1870.5,-11.91085
1870.55,-11.36945
1870.6,-10.28664
1870.65,-9.203839
1870.7,-8.121034
1870.75,-7.038229
1870.8,-5.955425
1870.85,-4.872621
1870.9,-3.789816
1870.95,-3.248414
1871,-1.624207
1871.05,-0.5414023
1871.1,0.5414023
1871.15,2.165609
1871.2,3.789816
1871.25,5.414022
1871.3,6.496827
1871.35,8.121034
1871.4,9.745241
1871.45,10.82804
1871.5,11.36945
1871.55,11.91085
1871.6,11.91085
1871.65,11.91085
1871.7,11.36945
1871.75,10.28664
1871.8,9.203839
1871.85,7.579632
1871.9,5.414022
1871.95,3.248414
1872,1.082805
1872.05,-0.5414023
1872.1,-2.707011
1872.15,-4.872621
1872.2,-6.496827
1872.25,-7.579632
1872.3,-8.662436
1872.35,-9.203839
1872.4,-9.203839
1872.45,-8.662436
1872.5,-7.579632
1872.55,-6.496827
1872.6,-5.414022
1872.65,-3.789816
1872.7,-2.165609
1872.75,-0.5414023
1872.8,1.082805
1872.85,2.707011
1872.9,3.789816
1872.95,4.872621
1873,5.414022
1873.05,5.955425
1873.1,5.955425
1873.15,5.955425
1873.2,5.414022
1873.25,4.872621
1873.3,3.789816
1873.35,3.248414
1873.4,2.707011
1873.45,1.624207
1873.5,1.082805
1873.55,0.5414023
1873.6,0
1873.65,0
1873.7,0
1873.75,-0.5414023
1873.8,0
1873.85,0
1873.9,0
1873.95,0
1874,0.5414023
1874.05,0.5414023
1874.1,0.5414023
1874.15,1.082805
1874.2,1.082805
1874.25,1.082805
1874.3,0.5414023
1874.35,0.5414023
1874.4,0.5414023
1874.45,0.5414023
1874.5,0.5414023
1874.55,0.5414023
1874.6,1.082805
1874.65,1.082805
1874.7,1.624207
1874.75,2.165609
1874.8,2.707011
1874.85,3.248414
1874.9,3.789816
1874.95,3.789816
1875,4.331218
1875.05,4.331218
1875.1,4.331218
1875.15,4.331218
1875.2,3.789816
1875.25,3.789816
1875.3,2.707011
1875.35,2.165609
1875.4,1.082805
1875.45,0
1875.5,-0.5414023
1875.55,-1.082805
1875.6,-1.624207
1875.65,-2.165609
1875.7,-2.165609
1875.75,-2.165609
1875.8,-1.082805
1875.85,-0.5414023
1875.9,0.5414023
1875.95,1.624207
1876,2.707011
1876.05,3.789816
1876.1,4.872621
1876.15,5.955425
1876.2,7.038229
1876.25,7.579632
1876.3,7.579632
1876.35,7.579632
1876.4,7.038229
1876.45,5.955425
1876.5,4.872621
1876.55,3.789816
1876.6,2.707011
1876.65,1.082805
1876.7,0
1876.75,-0.5414023
1876.8,-1.624207
1876.85,-2.165609
1876.9,-2.165609
1876.95,-1.624207
1877,-1.082805
1877.05,0
1877.1,0.5414023
1877.15,1.624207
1877.2,3.248414
1877.25,3.789816
1877.3,4.331218
1877.35,4.872621
1877.4,5.414022
1877.45,4.872621
1877.5,3.789816
1877.55,2.707011
1877.6,0.5414023
1877.65,-1.082805
1877.7,-3.789816
1877.75,-5.955425
1877.8,-8.662436
1877.85,-11.36945
1877.9,-13.53506
1877.95,-15.15926
1878,-16.78347
1878.05,-17.86627
1878.1,-17.86627
1878.15,-17.32487
1878.2,-16.24207
1878.25,-15.15926
1878.3,-12.99365
1878.35,-10.82804
1878.4,-8.662436
1878.45,-6.496827
1878.5,-3.789816
1878.55,-2.165609
1878.6,-0.5414023
1878.65,0
1878.7,0.5414023
1878.75,0.5414023
1878.8,0.5414023
1878.85,0
1878.9,-1.082805
1878.95,-2.165609
1879,-3.248414
1879.05,-4.331218
1879.1,-4.872621
1879.15,-5.414022
1879.2,-4.872621
1879.25,-4.331218
1879.3,-3.248414
1879.35,-1.624207
1879.4,0
1879.45,2.707011
1879.5,5.414022
1879.55,8.121034
1879.6,10.82804
1879.65,12.99365
1879.7,15.15926
1879.75,16.78347
1879.8,17.32487
1879.85,17.32487
1879.9,16.24207
1879.95,14.61786
1880,12.45225
1880.05,9.745241
1880.1,5.955425
1880.15,2.707011
1880.2,-1.082805
1880.25,-4.872621
1880.3,-8.121034
1880.35,-11.36945
1880.4,-13.53506
1880.45,-15.70067
1880.5,-16.78347
1880.55,-16.78347
1880.6,-16.24207
1880.65,-15.15926
1880.7,-12.99365
1880.75,-10.82804
1880.8,-8.121034
1880.85,-4.872621
1880.9,-2.165609
1880.95,0.5414023
1881,3.789816
1881.05,5.955425
1881.1,7.579632
1881.15,9.203839
1881.2,10.28664
1881.25,10.82804
1881.3,10.82804
1881.35,10.28664
1881.4,9.745241
1881.45,8.662436
1881.5,7.579632
1881.55,6.496827
1881.6,4.872621
1881.65,3.789816
1881.7,3.248414
1881.75,2.707011
1881.8,2.165609
1881.85,1.624207
1881.9,1.624207
1881.95,2.165609
1882,2.707011
1882.05,3.248414
1882.1,3.789816
1882.15,4.331218
1882.2,4.872621
1882.25,5.955425
1882.3,6.496827
1882.35,6.496827
1882.4,7.038229
1882.45,6.496827
1882.5,5.955425
1882.55,5.414022
1882.6,4.331218
1882.65,2.707011
1882.7,1.082805
1882.75,-1.082805
1882.8,-3.248414
1882.85,-5.414022
1882.9,-7.579632
1882.95,-10.28664
1883,-11.91085
1883.05,-14.07646
1883.1,-15.70067
1883.15,-16.78347
1883.2,-17.32487
1883.25,-17.32487
1883.3,-16.24207
1883.35,-15.15926
1883.4,-12.99365
1883.45,-10.82804
1883.5,-8.121034
1883.55,-4.872621
1883.6,-2.165609
1883.65,1.082805
1883.7,3.789816
1883.75,6.496827
1883.8,8.662436
1883.85,10.28664
1883.9,11.36945
1883.95,11.36945
1884,11.36945
1884.05,10.28664
1884.1,8.662436
1884.15,7.038229
1884.2,4.872621
1884.25,2.707011
1884.3,0.5414023
1884.35,-1.082805
1884.4,-2.707011
1884.45,-3.789816
1884.5,-4.872621
1884.55,-4.872621
1884.6,-4.872621
1884.65,-4.331218
1884.7,-3.248414
1884.75,-1.624207
1884.8,0
1884.85,1.624207
1884.9,3.248414
1884.95,4.331218
1885,5.955425
1885.05,6.496827
1885.1,7.038229
1885.15,7.038229
1885.2,6.496827
1885.25,5.955425
1885.3,4.331218
1885.35,3.248414
1885.4,1.624207
1885.45,0
1885.5,-1.624207
1885.55,-3.248414
1885.6,-4.331218
1885.65,-4.872621
1885.7,-5.414022
1885.75,-5.414022
1885.8,-5.414022
1885.85,-4.331218
1885.9,-3.789816
1885.95,-2.707011
1886,-1.082805
1886.05,0
1886.1,1.082805
1886.15,2.165609
1886.2,3.248414
1886.25,3.789816
1886.3,3.789816
1886.35,3.789816
1886.4,3.789816
1886.45,3.789816
1886.5,3.248414
1886.55,2.707011
1886.6,2.165609
1886.65,1.624207
1886.7,1.082805
1886.75,1.082805
1886.8,1.082805
1886.85,1.082805
1886.9,1.082805
1886.95,1.624207
1887,2.165609
1887.05,2.707011
1887.1,3.248414
1887.15,3.248414
1887.2,3.248414
1887.25,3.789816
1887.3,3.248414
1887.35,3.248414
1887.4,2.707011
1887.45,2.165609
1887.5,1.082805
1887.55,0.5414023
1887.6,-0.5414023
1887.65,-1.082805
1887.7,-2.165609
1887.75,-2.707011
1887.8,-3.248414
1887.85,-3.789816
1887.9,-4.331218
1887.95,-4.331218
1888,-4.872621
1888.05,-4.872621
1888.1,-4.872621
1888.15,-4.872621
1888.2,-4.872621
1888.25,-4.872621
1888.3,-4.872621
1888.35,-4.331218
1888.4,-4.331218
1888.45,-4.331218
1888.5,-4.331218
1888.55,-3.789816
1888.6,-3.789816
1888.65,-3.248414
1888.7,-2.707011
1888.75,-1.624207
1888.8,-1.082805
1888.85,0
1888.9,1.082805
1888.95,2.165609
1889,3.248414
1889.05,3.789816
1889.1,4.872621
1889.15,5.955425
1889.2,6.496827
1889.25,6.496827
1889.3,7.038229
1889.35,7.038229
1889.4,6.496827
1889.45,5.955425
1889.5,5.414022
1889.55,4.331218
1889.6,3.789816
1889.65,2.707011
1889.7,2.165609
1889.75,1.082805
1889.8,0.5414023
1889.85,0
1889.9,0
1889.95,0
1890,0
1890.05,0
1890.1,0
1890.15,0
1890.2,0
1890.25,0
1890.3,0
1890.35,0
1890.4,0
1890.45,-0.5414023
1890.5,-1.082805
1890.55,-2.165609
1890.6,-2.707011
1890.65,-3.789816
1890.7,-4.331218
1890.75,-4.872621
1890.8,-5.955425
1890.85,-5.955425
1890.9,-6.496827
1890.95,-6.496827
1891,-5.955425
1891.05,-5.414022
1891.1,-4.872621
1891.15,-3.789816
1891.2,-3.248414
1891.25,-2.165609
1891.3,-1.082805
1891.35,0
1891.4,0.5414023
1891.45,1.082805
1891.5,1.624207
1891.55,2.165609
1891.6,2.165609
1891.65,2.165609
1891.7,2.165609
1891.75,1.624207
1891.8,1.082805
1891.85,0.5414023
1891.9,0.5414023
1891.95,0
1892,-0.5414023
1892.05,-0.5414023
1892.1,-1.082805
1892.15,-1.082805
1892.2,-1.624207
1892.25,-1.624207
1892.3,-1.624207
1892.35,-1.624207
1892.4,-2.165609
1892.45,-2.165609
1892.5,-2.165609
1892.55,-2.165609
1892.6,-2.707011
1892.65,-2.707011
1892.7,-3.248414
1892.75,-3.248414
1892.8,-3.248414
1892.85,-3.789816
1892.9,-3.789816
1892.95,-3.789816
1893,-3.789816
1893.05,-3.789816
1893.1,-3.248414
1893.15,-3.248414
1893.2,-2.707011
1893.25,-2.707011
1893.3,-2.165609
1893.35,-1.624207
1893.4,-1.624207
1893.45,-1.082805
1893.5,-1.082805
1893.55,-1.082805
1893.6,-1.082805
1893.65,-1.082805
1893.7,-1.082805
1893.75,-1.082805
1893.8,-1.082805
1893.85,-1.082805
1893.9,-0.5414023
1893.95,0
1894,0
1894.05,1.082805
1894.1,1.624207
1894.15,3.248414
1894.2,3.789816
1894.25,4.872621
1894.3,6.496827
1894.35,7.579632
1894.4,8.662436
1894.45,9.203839
1894.5,9.745241
1894.55,9.745241
1894.6,9.745241
1894.65,9.203839
1894.7,8.121034
1894.75,7.038229
1894.8,5.955425
1894.85,4.331218
1894.9,3.248414
1894.95,1.624207
1895,0
1895.05,-0.5414023
1895.1,-1.624207
1895.15,-1.624207
1895.2,-1.624207
1895.25,-1.624207
1895.3,-0.5414023
1895.35,0
1895.4,1.624207
1895.45,2.707011
1895.5,4.331218
1895.55,5.955425
1895.6,7.038229
1895.65,8.121034
1895.7,8.662436
1895.75,9.203839
1895.8,8.662436
1895.85,8.121034
1895.9,7.038229
1895.95,5.414022
1896,3.789816
1896.05,1.624207
1896.1,0
1896.15,-2.165609
1896.2,-3.789816
1896.25,-5.414022
1896.3,-7.038229
1896.35,-7.579632
1896.4,-8.121034
1896.45,-8.121034
1896.5,-7.579632
1896.55,-6.496827
1896.6,-4.872621
1896.65,-3.789816
1896.7,-2.165609
1896.75,0
1896.8,1.082805
1896.85,2.707011
1896.9,3.789816
1896.95,4.872621
1897,5.414022
1897.05,5.955425
1897.1,5.955425
1897.15,5.414022
1897.2,4.331218
1897.25,3.789816
1897.3,2.707011
1897.35,1.082805
1897.4,0
1897.45,-1.082805
1897.5,-2.165609
1897.55,-3.248414
1897.6,-4.331218
1897.65,-4.872621
1897.7,-5.414022
1897.75,-5.414022
1897.8,-5.414022
1897.85,-5.414022
1897.9,-5.414022
1897.95,-5.414022
1898,-5.414022
1898.05,-4.872621
1898.1,-4.872621
1898.15,-4.872621
1898.2,-4.872621
1898.25,-4.331218
1898.3,-4.331218
1898.35,-4.331218
1898.4,-4.331218
1898.45,-3.789816
1898.5,-3.789816
1898.55,-3.248414
1898.6,-2.165609
1898.65,-1.624207
1898.7,-0.5414023
1898.75,0
1898.8,1.082805
1898.85,2.165609
1898.9,2.707011
1898.95,3.248414
1899,3.789816
1899.05,3.789816
1899.1,3.789816
1899.15,3.789816
1899.2,3.248414
1899.25,2.707011
1899.3,1.624207
1899.35,1.082805
1899.4,0
1899.45,-1.082805
1899.5,-2.165609
1899.55,-3.248414
1899.6,-3.789816
1899.65,-4.331218
1899.7,-4.331218
1899.75,-4.331218
1899.8,-4.331218
1899.85,-3.789816
1899.9,-3.789816
1899.95,-2.707011
1900,-2.165609
1900.05,-1.082805
1900.1,-0.5414023
1900.15,0
1900.2,0.5414023
1900.25,0.5414023
1900.3,1.082805
1900.35,1.082805
1900.4,0.5414023
1900.45,0.5414023
1900.5,0
1900.55,0
1900.6,-0.5414023
1900.65,-0.5414023
1900.7,-0.5414023
1900.75,-0.5414023
1900.8,0
1900.85,0
1900.9,1.082805
1900.95,2.165609
1901,3.789816
1901.05,4.872621
1901.1,6.496827
1901.15,7.579632
1901.2,9.203839
1901.25,10.28664
1901.3,10.82804
1901.35,11.36945
1901.4,11.36945
1901.45,11.36945
1901.5,10.82804
1901.55,9.203839
1901.6,8.121034
1901.65,5.955425
1901.7,3.789816
1901.75,1.624207
1901.8,-0.5414023
1901.85,-2.707011
1901.9,-4.872621
1901.95,-7.038229
1902,-9.203839
1902.05,-10.82804
1902.1,-11.36945
1902.15,-12.45225
1902.2,-12.99365
1902.25,-12.99365
1902.3,-12.45225
1902.35,-11.91085
1902.4,-11.36945
1902.45,-10.28664
1902.5,-8.662436
1902.55,-7.038229
1902.6,-5.955425
1902.65,-4.331218
1902.7,-3.248414
1902.75,-2.165609
1902.8,-1.082805
1902.85,-0.5414023
1902.9,0
1902.95,0
1903,0
1903.05,0
1903.1,0
1903.15,0
1903.2,0
1903.25,-0.5414023
1903.3,-0.5414023
1903.35,-1.082805
1903.4,-1.082805
1903.45,-1.082805
1903.5,-0.5414023
1903.55,0
1903.6,0.5414023
1903.65,1.082805
1903.7,2.165609
1903.75,2.707011
1903.8,3.789816
1903.85,4.331218
1903.9,5.414022
1903.95,5.955425
1904,6.496827
1904.05,6.496827
1904.1,5.955425
1904.15,5.414022
1904.2,4.872621
1904.25,3.789816
1904.3,2.707011
1904.35,1.082805
1904.4,0
1904.45,-2.165609
1904.5,-3.789816
1904.55,-4.872621
1904.6,-5.955425
1904.65,-7.038229
1904.7,-7.579632
1904.75,-8.121034
1904.8,-7.579632
1904.85,-7.038229
1904.9,-5.955425
1904.95,-4.331218
1905,-2.707011
1905.05,-0.5414023
1905.1,1.624207
1905.15,3.789816
1905.2,6.496827
1905.25,9.203839
1905.3,11.36945
1905.35,12.99365
1905.4,15.15926
1905.45,16.24207
1905.5,17.32487
1905.55,17.86627
1905.6,17.86627
1905.65,17.86627
1905.7,17.32487
1905.75,16.24207
1905.8,14.61786
1905.85,13.53506
1905.9,11.36945
1905.95,9.745241
1906,8.121034
1906.05,5.955425
1906.1,3.789816
1906.15,2.165609
1906.2,0
1906.25,-1.624207
1906.3,-3.789816
1906.35,-5.414022
1906.4,-7.038229
1906.45,-8.662436
1906.5,-9.745241
1906.55,-11.36945
1906.6,-11.91085
1906.65,-12.99365
1906.7,-13.53506
1906.75,-13.53506
1906.8,-13.53506
1906.85,-13.53506
1906.9,-12.99365
1906.95,-11.91085
1907,-11.36945
1907.05,-10.28664
1907.1,-8.662436
1907.15,-7.038229
1907.2,-5.414022
1907.25,-3.789816
1907.3,-2.707011
1907.35,-1.082805
1907.4,0
1907.45,1.082805
1907.5,2.165609
1907.55,3.248414
1907.6,3.789816
1907.65,3.789816
1907.7,3.789816
1907.75,3.789816
1907.8,3.789816
1907.85,3.789816
1907.9,3.248414
1907.95,3.248414
1908,2.707011
1908.05,2.165609
1908.1,2.165609
1908.15,1.624207
1908.2,1.624207
1908.25,1.624207
1908.3,1.624207
1908.35,2.165609
1908.4,2.165609
1908.45,2.165609
1908.5,2.165609
1908.55,2.165609
1908.6,2.165609
1908.65,1.624207
1908.7,1.082805
1908.75,0.5414023
1908.8,0
1908.85,-1.082805
1908.9,-2.165609
1908.95,-3.248414
1909,-4.331218
1909.05,-5.955425
1909.1,-7.038229
1909.15,-8.662436
1909.2,-9.745241
1909.25,-10.28664
1909.3,-11.36945
1909.35,-11.36945
1909.4,-11.36945
1909.45,-11.36945
1909.5,-10.82804
1909.55,-9.745241
1909.6,-8.662436
1909.65,-7.038229
1909.7,-5.414022
1909.75,-3.789816
1909.8,-2.165609
1909.85,0
1909.9,1.624207
1909.95,3.248414
1910,4.872621
1910.05,6.496827
1910.1,8.121034
1910.15,9.203839
1910.2,10.28664
1910.25,10.82804
1910.3,10.82804
1910.35,11.36945
1910.4,10.82804
1910.45,10.28664
1910.5,9.745241
1910.55,8.662436
1910.6,7.579632
1910.65,5.955425
1910.7,4.331218
1910.75,3.248414
1910.8,1.624207
1910.85,0
1910.9,-1.082805
1910.95,-2.165609
1911,-3.248414
1911.05,-3.789816
1911.1,-4.331218
1911.15,-4.331218
1911.2,-4.331218
1911.25,-3.789816
1911.3,-3.248414
1911.35,-2.165609
1911.4,-1.082805
1911.45,0
1911.5,1.624207
1911.55,3.248414
1911.6,4.331218
1911.65,5.414022
1911.7,6.496827
1911.75,7.038229
1911.8,7.038229
1911.85,7.038229
1911.9,6.496827
1911.95,5.414022
1912,4.331218
1912.05,2.707011
1912.1,1.082805
1912.15,-0.5414023
1912.2,-2.165609
1912.25,-3.789816
1912.3,-5.414022
1912.35,-7.038229
1912.4,-8.121034
1912.45,-8.662436
1912.5,-8.662436
1912.55,-8.121034
1912.6,-7.579632
1912.65,-6.496827
1912.7,-4.872621
1912.75,-3.248414
1912.8,-1.082805
1912.85,0.5414023
1912.9,2.165609
1912.95,3.789816
1913,5.414022
1913.05,6.496827
1913.1,7.038229
1913.15,7.038229
1913.2,7.038229
1913.25,6.496827
1913.3,5.414022
1913.35,3.789816
1913.4,2.707011
1913.45,0.5414023
1913.5,-1.082805
1913.55,-2.707011
1913.6,-4.331218
1913.65,-5.955425
1913.7,-7.579632
1913.75,-8.662436
1913.8,-9.745241
1913.85,-10.28664
1913.9,-10.28664
1913.95,-10.28664
1914,-9.745241
1914.05,-9.203839
1914.1,-8.121034
1914.15,-7.038229
1914.2,-5.955425
1914.25,-4.331218
1914.3,-3.248414
1914.35,-1.624207
1914.4,0
1914.45,1.082805
1914.5,2.707011
1914.55,3.789816
1914.6,4.872621
1914.65,6.496827
1914.7,7.579632
1914.75,8.121034
1914.8,9.203839
1914.85,9.745241
1914.9,9.745241
1914.95,10.28664
1915,9.745241
1915.05,9.203839
1915.1,8.121034
1915.15,7.038229
1915.2,5.414022
1915.25,3.789816
1915.3,1.624207
1915.35,0
1915.4,-2.165609
1915.45,-4.331218
1915.5,-6.496827
1915.55,-8.121034
1915.6,-9.745241
1915.65,-10.82804
1915.7,-11.36945
1915.75,-11.36945
1915.8,-10.82804
1915.85,-9.745241
1915.9,-8.121034
1915.95,-6.496827
1916,-3.789816
1916.05,-1.624207
1916.1,1.082805
1916.15,3.789816
1916.2,6.496827
1916.25,9.203839
1916.3,11.36945
1916.35,13.53506
1916.4,15.15926
1916.45,15.70067
1916.5,16.24207
1916.55,15.70067
1916.6,14.61786
1916.65,13.53506
1916.7,11.36945
1916.75,9.203839
1916.8,6.496827
1916.85,3.789816
1916.9,0.5414023
1916.95,-2.165609
1917,-4.331218
1917.05,-7.038229
1917.1,-8.662436
1917.15,-10.28664
1917.2,-11.36945
1917.25,-11.36945
1917.3,-11.36945
1917.35,-10.82804
1917.4,-9.745241
1917.45,-8.121034
1917.5,-6.496827
1917.55,-4.331218
1917.6,-2.165609
1917.65,0
1917.7,1.624207
1917.75,3.248414
1917.8,4.872621
1917.85,5.955425
1917.9,6.496827
1917.95,7.038229
1918,7.038229
1918.05,6.496827
1918.1,5.955425
1918.15,4.872621
1918.2,3.789816
1918.25,2.707011
1918.3,1.082805
1918.35,0
1918.4,-0.5414023
1918.45,-1.624207
1918.5,-2.165609
1918.55,-2.165609
1918.6,-2.165609
1918.65,-1.624207
1918.7,-1.082805
1918.75,-0.5414023
1918.8,0
1918.85,0.5414023
1918.9,1.082805
1918.95,1.624207
1919,1.624207
1919.05,1.624207
1919.1,1.082805
1919.15,0.5414023
1919.2,0
1919.25,-1.624207
1919.3,-3.248414
1919.35,-4.331218
1919.4,-6.496827
1919.45,-8.121034
1919.5,-9.203839
1919.55,-10.28664
1919.6,-11.36945
1919.65,-11.36945
1919.7,-11.36945
1919.75,-10.82804
1919.8,-9.745241
1919.85,-8.121034
1919.9,-6.496827
1919.95,-3.789816
1920,-1.624207
1920.05,0.5414023
1920.1,2.707011
1920.15,4.872621
1920.2,6.496827
1920.25,8.121034
1920.3,8.662436
1920.35,9.203839
1920.4,8.662436
1920.45,7.579632
1920.5,6.496827
1920.55,4.331218
1920.6,2.165609
1920.65,0
1920.7,-2.165609
1920.75,-4.331218
1920.8,-6.496827
1920.85,-8.662436
1920.9,-9.745241
1920.95,-10.28664
1921,-10.28664
1921.05,-9.203839
1921.1,-7.579632
1921.15,-5.414022
1921.2,-3.248414
1921.25,-0.5414023
1921.3,2.707011
1921.35,5.414022
1921.4,8.662436
1921.45,11.36945
1921.5,12.99365
1921.55,14.61786
1921.6,15.70067
1921.65,15.70067
1921.7,14.61786
1921.75,12.99365
1921.8,11.36945
1921.85,8.662436
1921.9,4.872621
1921.95,1.624207
1922,-1.624207
1922.05,-4.872621
1922.1,-8.662436
1922.15,-11.36945
1922.2,-13.53506
1922.25,-15.70067
1922.3,-16.78347
1922.35,-16.78347
1922.4,-16.24207
1922.45,-15.15926
1922.5,-12.99365
1922.55,-10.82804
1922.6,-7.579632
1922.65,-4.331218
1922.7,-1.082805
1922.75,1.624207
1922.8,4.872621
1922.85,7.579632
1922.9,10.28664
1922.95,11.91085
1923,12.99365
1923.05,14.07646
1923.1,14.07646
1923.15,13.53506
1923.2,12.45225
1923.25,11.36945
1923.3,9.203839
1923.35,7.038229
1923.4,4.872621
1923.45,2.707011
1923.5,0.5414023
1923.55,-1.082805
1923.6,-2.707011
1923.65,-3.789816
1923.7,-4.331218
1923.75,-4.872621
1923.8,-4.872621
1923.85,-4.331218
1923.9,-3.789816
1923.95,-3.248414
1924,-2.165609
1924.05,-1.082805
1924.1,0
1924.15,1.082805
1924.2,2.165609
1924.25,3.248414
1924.3,3.789816
1924.35,3.789816
1924.4,3.789816
1924.45,3.248414
1924.5,2.707011
1924.55,1.624207
1924.6,0.5414023
1924.65,0
1924.7,-1.624207
1924.75,-2.707011
1924.8,-3.789816
1924.85,-4.872621
1924.9,-5.955425
1924.95,-6.496827
1925,-7.038229
1925.05,-7.038229
1925.1,-6.496827
1925.15,-5.955425
1925.2,-4.872621
1925.25,-3.789816
1925.3,-2.707011
1925.35,-1.624207
1925.4,0
1925.45,1.624207
1925.5,3.248414
1925.55,4.331218
1925.6,5.955425
1925.65,7.038229
1925.7,8.121034
1925.75,9.203839
1925.8,9.745241
1925.85,10.28664
1925.9,10.28664
1925.95,10.28664
1926,9.745241
1926.05,9.203839
1926.1,8.662436
1926.15,7.579632
1926.2,6.496827
1926.25,5.414022
1926.3,3.789816
1926.35,2.707011
1926.4,1.082805
1926.45,0
1926.5,-2.165609
1926.55,-3.789816
1926.6,-4.872621
1926.65,-6.496827
1926.7,-8.121034
1926.75,-9.745241
1926.8,-10.82804
1926.85,-11.91085
1926.9,-12.45225
1926.95,-12.99365
1927,-13.53506
1927.05,-13.53506
1927.1,-13.53506
1927.15,-12.45225
1927.2,-11.91085
1927.25,-10.82804
1927.3,-9.203839
1927.35,-8.121034
1927.4,-5.955425
1927.45,-4.331218
1927.5,-2.707011
1927.55,-1.082805
1927.6,0.5414023
1927.65,1.624207
1927.7,3.248414
1927.75,3.789816
1927.8,4.872621
1927.85,5.414022
1927.9,5.955425
1927.95,5.955425
1928,6.496827
1928.05,5.955425
1928.1,5.955425
1928.15,5.955425
1928.2,5.414022
1928.25,5.414022
1928.3,4.872621
1928.35,4.872621
1928.4,4.331218
1928.45,4.331218
1928.5,3.789816
1928.55,3.789816
1928.6,3.248414
1928.65,2.707011
1928.7,1.624207
1928.75,1.082805
1928.8,0
1928.85,-1.082805
1928.9,-2.165609
1928.95,-3.789816
1929,-4.331218
1929.05,-5.955425
1929.1,-7.038229
1929.15,-8.121034
1929.2,-8.662436
1929.25,-8.662436
1929.3,-8.662436
1929.35,-8.121034
1929.4,-7.579632
1929.45,-5.955425
1929.5,-4.331218
1929.55,-2.707011
1929.6,-0.5414023
1929.65,1.624207
1929.7,4.331218
1929.75,6.496827
1929.8,9.203839
1929.85,11.36945
1929.9,12.45225
1929.95,14.07646
1930,14.61786
1930.05,15.15926
1930.1,14.61786
1930.15,14.07646
1930.2,12.99365
1930.25,11.36945
1930.3,9.745241
1930.35,7.579632
1930.4,5.414022
1930.45,3.789816
1930.5,1.624207
1930.55,0
1930.6,-2.165609
1930.65,-3.248414
1930.7,-4.331218
1930.75,-4.872621
1930.8,-5.414022
1930.85,-5.955425
1930.9,-5.414022
1930.95,-5.414022
1931,-4.872621
1931.05,-4.872621
1931.1,-4.331218
1931.15,-3.789816
1931.2,-3.789816
1931.25,-3.789816
1931.3,-3.789816
1931.35,-3.789816
1931.4,-3.789816
1931.45,-3.789816
1931.5,-4.331218
1931.55,-4.331218
1931.6,-4.331218
1931.65,-4.331218
1931.7,-4.331218
1931.75,-3.789816
1931.8,-3.248414
1931.85,-2.165609
1931.9,-0.5414023
1931.95,0.5414023
1932,2.165609
1932.05,3.789816
1932.1,4.872621
1932.15,6.496827
1932.2,7.579632
1932.25,8.662436
1932.3,9.203839
1932.35,9.203839
1932.4,9.203839
1932.45,8.121034
1932.5,7.038229
1932.55,5.414022
1932.6,3.789816
1932.65,1.624207
1932.7,0
1932.75,-2.707011
1932.8,-4.872621
1932.85,-7.038229
1932.9,-8.662436
1932.95,-10.28664
1933,-11.36945
1933.05,-12.45225
1933.1,-12.45225
1933.15,-12.45225
1933.2,-11.91085
1933.25,-11.36945
1933.3,-10.28664
1933.35,-9.203839
1933.4,-7.579632
1933.45,-5.955425
1933.5,-4.331218
1933.55,-2.707011
1933.6,-1.624207
1933.65,0
1933.7,0.5414023
1933.75,1.624207
1933.8,2.165609
1933.85,2.707011
1933.9,2.707011
1933.95,2.707011
1934,3.248414
1934.05,3.248414
1934.1,3.248414
1934.15,3.248414
1934.2,3.789816
1934.25,3.789816
1934.3,4.331218
1934.35,5.414022
1934.4,5.955425
1934.45,6.496827
1934.5,7.579632
1934.55,8.121034
1934.6,8.662436
1934.65,9.203839
1934.7,9.203839
1934.75,8.662436
1934.8,8.121034
1934.85,7.038229
1934.9,5.955425
1934.95,4.331218
1935,2.707011
1935.05,1.082805
1935.1,-1.082805
1935.15,-3.248414
1935.2,-4.872621
1935.25,-6.496827
1935.3,-8.121034
1935.35,-9.745241
1935.4,-10.28664
1935.45,-10.82804
1935.5,-11.36945
1935.55,-10.82804
1935.6,-10.28664
1935.65,-9.203839
1935.7,-8.121034
1935.75,-7.038229
1935.8,-5.414022
1935.85,-3.789816
1935.9,-2.707011
1935.95,-1.082805
1936,0
1936.05,1.082805
1936.1,1.624207
1936.15,2.707011
1936.2,3.248414
1936.25,3.248414
1936.3,3.248414
1936.35,3.248414
1936.4,2.707011
1936.45,2.707011
1936.5,2.165609
1936.55,2.165609
1936.6,1.624207
1936.65,1.624207
1936.7,1.624207
1936.75,1.624207
1936.8,1.624207
1936.85,1.624207
1936.9,2.165609
1936.95,2.165609
1937,2.707011
1937.05,3.248414
1937.1,3.789816
